time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
705685.0000000001,click,,,false,false,false,false,false,0,0
706873,down,Shift,ShiftRight,false,false,false,true,false,0,0
707040,down,H,KeyH,false,false,false,true,false,0,0
707049,input,"H",insertText,false,false,false,false,false,1,1
707080,up,Shift,ShiftRight,false,false,false,false,false,1,1
707123,up,h,KeyH,false,false,false,false,false,1,1
707201,down,o,KeyO,false,false,false,false,false,1,1
707210,input,"o",insertText,false,false,false,false,false,2,2
707277,down,t,KeyT,false,false,false,false,false,2,2
707285,input,"t",insertText,false,false,false,false,false,3,3
707300.0000000001,up,o,KeyO,false,false,false,false,false,3,3
707349,up,t,KeyT,false,false,false,false,false,3,3
707416,down," ",Space,false,false,false,false,false,3,3
707423,input," ",insertText,false,false,false,false,false,4,4
707497.0000000001,up," ",Space,false,false,false,false,false,4,4
707587,down,p,KeyP,false,false,false,false,false,4,4
707596,input,"p",insertText,false,false,false,false,false,5,5
707659,up,p,KeyP,false,false,false,false,false,5,5
707719,down,o,KeyO,false,false,false,false,false,5,5
707727,input,"o",insertText,false,false,false,false,false,6,6
707791,up,o,KeyO,false,false,false,false,false,6,6
707972,down,Backspace,Backspace,false,false,false,false,false,6,6
707980,input,"",deleteContentBackward,false,false,false,false,false,5,5
708035,up,Backspace,Backspace,false,false,false,false,false,5,5
708125,down,Backspace,Backspace,false,false,false,false,false,5,5
708133,input,"",deleteContentBackward,false,false,false,false,false,4,4
708206,up,Backspace,Backspace,false,false,false,false,false,4,4
708282,down,Backspace,Backspace,false,false,false,false,false,4,4
708290,input,"",deleteContentBackward,false,false,false,false,false,3,3
708358.0000000001,up,Backspace,Backspace,false,false,false,false,false,3,3
708505,down,p,KeyP,false,false,false,false,false,3,3
708514,input,"p",insertText,false,false,false,false,false,4,4
708565,up,p,KeyP,false,false,false,false,false,4,4
708623,down,o,KeyO,false,false,false,false,false,4,4
708632.0000000001,input,"o",insertText,false,false,false,false,false,5,5
708706,up,o,KeyO,false,false,false,false,false,5,5
708771,down,t,KeyT,false,false,false,false,false,5,5
708780,input,"t",insertText,false,false,false,false,false,6,6
708843,up,t,KeyT,false,false,false,false,false,6,6
708943,down," ",Space,false,false,false,false,false,6,6
708953,input," ",insertText,false,false,false,false,false,7,7
709016,up," ",Space,false,false,false,false,false,7,7
709138,down,i,KeyI,false,false,false,false,false,7,7
709148,input,"i",insertText,false,false,false,false,false,8,8
709214,up,i,KeyI,false,false,false,false,false,8,8
709292,down,s,KeyS,false,false,false,false,false,8,8
709300.0000000001,input,"s",insertText,false,false,false,false,false,9,9
709364,up,s,KeyS,false,false,false,false,false,9,9
709471,down," ",Space,false,false,false,false,false,9,9
709480,input," ",insertText,false,false,false,false,false,10,10
709559,up," ",Space,false,false,false,false,false,10,10
709832,down,a,KeyA,false,false,false,false,false,10,10
709841,input,"a",insertText,false,false,false,false,false,11,11
709928,up,a,KeyA,false,false,false,false,false,11,11
710444,down," ",Space,false,false,false,false,false,11,11
710453,input," ",insertText,false,false,false,false,false,12,12
710504,up," ",Space,false,false,false,false,false,12,12
710656.0000000001,down,b,KeyB,false,false,false,false,false,12,12
710665,input,"b",insertText,false,false,false,false,false,13,13
710728.0000000001,up,b,KeyB,false,false,false,false,false,13,13
710822,down,e,KeyE,false,false,false,false,false,13,13
710831,input,"e",insertText,false,false,false,false,false,14,14
710902,up,e,KeyE,false,false,false,false,false,14,14
711162,down,l,KeyL,false,false,false,false,false,14,14
711170,input,"l",insertText,false,false,false,false,false,15,15
711232,up,l,KeyL,false,false,false,false,false,15,15
711917,down,o,KeyO,false,false,false,false,false,15,15
711926,input,"o",insertText,false,false,false,false,false,16,16
711985,up,o,KeyO,false,false,false,false,false,16,16
712081,down,v,KeyV,false,false,false,false,false,16,16
712089,input,"v",insertText,false,false,false,false,false,17,17
712149,up,v,KeyV,false,false,false,false,false,17,17
712229,down,e,KeyE,false,false,false,false,false,17,17
712237,input,"e",insertText,false,false,false,false,false,18,18
712269,up,e,KeyE,false,false,false,false,false,18,18
712338,down,d,KeyD,false,false,false,false,false,18,18
712347,input,"d",insertText,false,false,false,false,false,19,19
712427,up,d,KeyD,false,false,false,false,false,19,19
713047,down," ",Space,false,false,false,false,false,19,19
713056,input," ",insertText,false,false,false,false,false,20,20
713131,up," ",Space,false,false,false,false,false,20,20
713283,down,c,KeyC,false,false,false,false,false,20,20
713291,input,"c",insertText,false,false,false,false,false,21,21
713391,up,c,KeyC,false,false,false,false,false,21,21
713430.0000000001,down,o,KeyO,false,false,false,false,false,21,21
713439,input,"o",insertText,false,false,false,false,false,22,22
713482,up,o,KeyO,false,false,false,false,false,22,22
713616,down,m,KeyM,false,false,false,false,false,22,22
713624,input,"m",insertText,false,false,false,false,false,23,23
713672,up,m,KeyM,false,false,false,false,false,23,23
713740,down,m,KeyM,false,false,false,false,false,23,23
713748,input,"m",insertText,false,false,false,false,false,24,24
713820,up,m,KeyM,false,false,false,false,false,24,24
713936,down,u,KeyU,false,false,false,false,false,24,24
713944,input,"u",insertText,false,false,false,false,false,25,25
713996,up,u,KeyU,false,false,false,false,false,25,25
