time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
205718.00000000003,click,,,false,false,false,false,false,0,0
205996,down,Shift,ShiftLeft,false,false,false,true,false,0,0
206123,down,M,KeyM,false,false,false,true,false,0,0
206130,input,"M",insertText,false,false,false,false,false,1,1
206196,up,Shift,ShiftLeft,false,false,false,false,false,1,1
206196,up,m,KeyM,false,false,false,false,false,1,1
206322,down,y,KeyY,false,false,false,false,false,1,1
206330,input,"y",insertText,false,false,false,false,false,2,2
206403,up,y,KeyY,false,false,false,false,false,2,2
206424,down," ",Space,false,false,false,false,false,2,2
206431,input," ",insertText,false,false,false,false,false,3,3
206493,up," ",Space,false,false,false,false,false,3,3
206566,down,f,KeyF,false,false,false,false,false,3,3
206573,input,"f",insertText,false,false,false,false,false,4,4
206626,up,f,KeyF,false,false,false,false,false,4,4
206638,down,a,KeyA,false,false,false,false,false,4,4
206645,input,"a",insertText,false,false,false,false,false,5,5
206738,up,a,KeyA,false,false,false,false,false,5,5
206739,down,v,KeyV,false,false,false,false,false,5,5
206747,input,"v",insertText,false,false,false,false,false,6,6
206807.00000000003,up,v,KeyV,false,false,false,false,false,6,6
206920.00000000003,down,o,KeyO,false,false,false,false,false,6,6
206927,input,"o",insertText,false,false,false,false,false,7,7
206993,up,o,KeyO,false,false,false,false,false,7,7
207014,down,r,KeyR,false,false,false,false,false,7,7
207021.00000000003,input,"r",insertText,false,false,false,false,false,8,8
207071,up,r,KeyR,false,false,false,false,false,8,8
207126,down,i,KeyI,false,false,false,false,false,8,8
207133,input,"i",insertText,false,false,false,false,false,9,9
207158.00000000003,down,t,KeyT,false,false,false,false,false,9,9
207166,input,"t",insertText,false,false,false,false,false,10,10
207196,up,i,KeyI,false,false,false,false,false,10,10
207222,up,t,KeyT,false,false,false,false,false,10,10
207311,down,e,KeyE,false,false,false,false,false,10,10
207319.00000000003,input,"e",insertText,false,false,false,false,false,11,11
207435,down," ",Space,false,false,false,false,false,11,11
207443,input," ",insertText,false,false,false,false,false,12,12
207455,up,e,KeyE,false,false,false,false,false,12,12
207528,up," ",Space,false,false,false,false,false,12,12
207567,down,f,KeyF,false,false,false,false,false,12,12
207573,input,"f",insertText,false,false,false,false,false,13,13
207635,up,f,KeyF,false,false,false,false,false,13,13
207657,down,o,KeyO,false,false,false,false,false,13,13
207663,input,"o",insertText,false,false,false,false,false,14,14
207709,up,o,KeyO,false,false,false,false,false,14,14
207804,down,o,KeyO,false,false,false,false,false,14,14
207811,input,"o",insertText,false,false,false,false,false,15,15
207812,down,d,KeyD,false,false,false,false,false,15,15
207816,input,"d",insertText,false,false,false,false,false,16,16
207885,up,d,KeyD,false,false,false,false,false,16,16
207885,up,o,KeyO,false,false,false,false,false,16,16
209211,down,Backspace,Backspace,false,false,false,false,false,16,16
209220,input,"",deleteContentBackward,false,false,false,false,false,15,15
209328,up,Backspace,Backspace,false,false,false,false,false,15,15
209414.00000000003,down,Backspace,Backspace,false,false,false,false,false,15,15
209422,input,"",deleteContentBackward,false,false,false,false,false,14,14
209915,down,Backspace,Backspace,false,false,false,false,true,14,14
209923,input,"",deleteContentBackward,false,false,false,false,false,13,13
209998,down,Backspace,Backspace,false,false,false,false,true,13,13
210006,input,"",deleteContentBackward,false,false,false,false,false,12,12
210081.00000000003,down,Backspace,Backspace,false,false,false,false,true,12,12
210089,input,"",deleteContentBackward,false,false,false,false,false,11,11
