time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
175887.10000002384,click,,,false,false,false,false,false,0,0
177368,down,CapsLock,CapsLock,false,false,false,false,false,0,0
177499.10000002384,down,R,KeyR,false,false,false,false,false,0,0
177501,input,"R",insertText,false,false,false,false,false,1,1
177515.60000002384,up,CapsLock,CapsLock,false,false,false,false,false,1,1
177610.70000004768,down,CapsLock,CapsLock,false,false,false,false,false,1,1
177614.60000002384,up,r,KeyR,false,false,false,false,false,1,1
177760.90000003576,down,o,KeyO,false,false,false,false,false,1,1
177762.60000002384,input,"o",insertText,false,false,false,false,false,2,2
177795.70000004768,up,CapsLock,CapsLock,false,false,false,false,false,2,2
177845.80000001192,up,o,KeyO,false,false,false,false,false,2,2
178061.10000002384,down,l,KeyL,false,false,false,false,false,2,2
178062.60000002384,input,"l",insertText,false,false,false,false,false,3,3
178295.30000001192,up,l,KeyL,false,false,false,false,false,3,3
178415,down,l,KeyL,false,false,false,false,false,3,3
178417,input,"l",insertText,false,false,false,false,false,4,4
178502.40000003576,down," ",Space,false,false,false,false,false,4,4
178503.80000001192,input," ",insertText,false,false,false,false,false,5,5
178519.5,up,l,KeyL,false,false,false,false,false,5,5
178580.60000002384,down,p,KeyP,false,false,false,false,false,5,5
178582.30000001192,input,"p",insertText,false,false,false,false,false,6,6
178668.20000004768,down,a,KeyA,false,false,false,false,false,6,6
178669.90000003576,input,"a",insertText,false,false,false,false,false,7,7
178677.90000003576,up," ",Space,false,false,false,false,false,7,7
178745.5,up,p,KeyP,false,false,false,false,false,7,7
178749.5,down,r,KeyR,false,false,false,false,false,7,7
178750.70000004768,input,"r",insertText,false,false,false,false,false,8,8
178812,up,a,KeyA,false,false,false,false,false,8,8
178870,down,a,KeyA,false,false,false,false,false,8,8
178871.30000001192,input,"a",insertText,false,false,false,false,false,9,9
178931.90000003576,up,r,KeyR,false,false,false,false,false,9,9
178958.60000002384,down,t,KeyT,false,false,false,false,false,9,9
178960.20000004768,input,"t",insertText,false,false,false,false,false,10,10
179002.60000002384,down,h,KeyH,false,false,false,false,false,10,10
179004.30000001192,input,"h",insertText,false,false,false,false,false,11,11
179015.40000003576,up,a,KeyA,false,false,false,false,false,11,11
179111.90000003576,down,a,KeyA,false,false,false,false,false,11,11
179113.70000004768,input,"a",insertText,false,false,false,false,false,12,12
179125,up,t,KeyT,false,false,false,false,false,12,12
179144.70000004768,down,s,KeyS,false,false,false,false,false,12,12
179146.30000001192,input,"s",insertText,false,false,false,false,false,13,13
179154.5,up,h,KeyH,false,false,false,false,false,13,13
179295.5,up,a,KeyA,false,false,false,false,false,13,13
179349.80000001192,up,s,KeyS,false,false,false,false,false,13,13
182776.60000002384,down,Control,ControlLeft,false,true,false,false,false,13,13
183189.10000002384,down,a,KeyA,false,true,false,false,false,13,13
183409.30000001192,up,a,KeyA,false,true,false,false,false,0,13
184449.40000003576,up,Control,ControlLeft,false,false,false,false,false,0,13
184673.70000004768,down,CapsLock,CapsLock,false,false,false,false,false,0,13
184798.90000003576,down,S,KeyS,false,false,false,false,false,0,13
184800.90000003576,input,"S",insertText,false,false,false,false,false,1,1
184817.80000001192,up,CapsLock,CapsLock,false,false,false,false,false,1,1
184887.90000003576,down,CapsLock,CapsLock,false,false,false,false,false,1,1
184959,down,h,KeyH,false,false,false,false,false,1,1
184960.5,input,"h",insertText,false,false,false,false,false,2,2
185000.20000004768,up,s,KeyS,false,false,false,false,false,2,2
185041.70000004768,up,CapsLock,CapsLock,false,false,false,false,false,2,2
185060.60000002384,up,h,KeyH,false,false,false,false,false,2,2
185168.70000004768,down,u,KeyU,false,false,false,false,false,2,2
185170.90000003576,input,"u",insertText,false,false,false,false,false,3,3
185246.30000001192,up,u,KeyU,false,false,false,false,false,3,3
185442.70000004768,down,Backspace,Backspace,false,false,false,false,false,3,3
185444.40000003576,input,"",deleteContentBackward,false,false,false,false,false,2,2
185550.60000002384,up,Backspace,Backspace,false,false,false,false,false,2,2
186152.80000001192,down,Control,ControlLeft,false,true,false,false,false,2,2
186265.40000003576,down,a,KeyA,false,true,false,false,false,2,2
186398.90000003576,up,Control,ControlLeft,false,false,false,false,false,0,2
186439.10000002384,up,a,KeyA,false,false,false,false,false,0,2
186514.30000001192,down,CapsLock,CapsLock,false,false,false,false,false,0,2
186684.60000002384,up,CapsLock,CapsLock,false,false,false,false,false,0,2
187968.80000001192,down,C,KeyC,false,false,false,false,false,0,2
187970.5,input,"C",insertText,false,false,false,false,false,1,1
188095.30000001192,down,CapsLock,CapsLock,false,false,false,false,false,1,1
188113.90000003576,up,c,KeyC,false,false,false,false,false,1,1
188259.10000002384,down,r,KeyR,false,false,false,false,false,1,1
188261,input,"r",insertText,false,false,false,false,false,2,2
188262.30000001192,up,CapsLock,CapsLock,false,false,false,false,false,2,2
188353.30000001192,down,a,KeyA,false,false,false,false,false,2,2
188355,input,"a",insertText,false,false,false,false,false,3,3
188429.70000004768,up,r,KeyR,false,false,false,false,false,3,3
188535,up,a,KeyA,false,false,false,false,false,3,3
188700.60000002384,down,Backspace,Backspace,false,false,false,false,false,3,3
188702.20000004768,input,"",deleteContentBackward,false,false,false,false,false,2,2
188790,up,Backspace,Backspace,false,false,false,false,false,2,2
188817.60000002384,down,Backspace,Backspace,false,false,false,false,false,2,2
188819.60000002384,input,"",deleteContentBackward,false,false,false,false,false,1,1
188920,up,Backspace,Backspace,false,false,false,false,false,1,1
189023.90000003576,down,Shift,ShiftLeft,false,false,false,true,false,1,1
189102.20000004768,down,Backspace,Backspace,false,false,false,true,false,1,1
189104.40000003576,input,"",deleteContentBackward,false,false,false,false,false,0,0
189229.5,up,Backspace,Backspace,false,false,false,true,false,0,0
189639.70000004768,down,R,KeyR,false,false,false,true,false,0,0
189641.80000001192,input,"R",insertText,false,false,false,false,false,1,1
189800.40000003576,up,Shift,ShiftLeft,false,false,false,false,false,1,1
189809.70000004768,down,o,KeyO,false,false,false,false,false,1,1
189811.5,input,"o",insertText,false,false,false,false,false,2,2
189819.30000001192,up,r,KeyR,false,false,false,false,false,2,2
189920.5,up,o,KeyO,false,false,false,false,false,2,2
189981.5,down,l,KeyL,false,false,false,false,false,2,2
189983.40000003576,input,"l",insertText,false,false,false,false,false,3,3
190062.30000001192,up,l,KeyL,false,false,false,false,false,3,3
