time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
26405.100000023842,click,,,false,false,false,false,false,0,0
36025.60000002384,down,Shift,ShiftLeft,false,false,false,true,false,0,0
36151.30000001192,down,F,KeyF,false,false,false,true,false,0,0
36177.20000001788,input,"F",insertText,false,false,false,false,false,1,1
36229.30000001192,up,F,KeyF,false,false,false,true,false,1,1
36265.5,up,Shift,ShiftLeft,false,false,false,false,false,1,1
36334.70000001788,down,a,KeyA,false,false,false,false,false,1,1
36345.30000001192,input,"a",insertText,false,false,false,false,false,2,2
36411.40000000596,up,a,KeyA,false,false,false,false,false,2,2
36452.90000000596,down,r,KeyR,false,false,false,false,false,2,2
36464.30000001192,input,"r",insertText,false,false,false,false,false,3,3
36517.20000001788,up,r,KeyR,false,false,false,false,false,3,3
36669.30000001192,down," ",Space,false,false,false,false,false,3,3
36679.20000001788,input," ",insertText,false,false,false,false,false,4,4
36763.70000001788,up," ",Space,false,false,false,false,false,4,4
37573,down,o,KeyO,false,false,false,false,false,4,4
37582.70000001788,input,"o",insertText,false,false,false,false,false,5,5
37653.40000000596,up,o,KeyO,false,false,false,false,false,5,5
37781.80000001192,down,u,KeyU,false,false,false,false,false,5,5
37789.40000000596,input,"u",insertText,false,false,false,false,false,6,6
37844.70000001788,up,u,KeyU,false,false,false,false,false,6,6
37902.20000001788,down,t,KeyT,false,false,false,false,false,6,6
37911.60000002384,input,"t",insertText,false,false,false,false,false,7,7
37971.5,up,t,KeyT,false,false,false,false,false,7,7
37988.70000001788,down," ",Space,false,false,false,false,false,7,7
37998.40000000596,input," ",insertText,false,false,false,false,false,8,8
38068,up," ",Space,false,false,false,false,false,8,8
38189.20000001788,down,i,KeyI,false,false,false,false,false,8,8
38197.80000001192,input,"i",insertText,false,false,false,false,false,9,9
38255,up,i,KeyI,false,false,false,false,false,9,9
38361.90000000596,down,n,KeyN,false,false,false,false,false,9,9
38371.5,input,"n",insertText,false,false,false,false,false,10,10
38418.5,up,n,KeyN,false,false,false,false,false,10,10
38524.10000002384,down," ",Space,false,false,false,false,false,10,10
38533.70000001788,input," ",insertText,false,false,false,false,false,11,11
38599.90000000596,up," ",Space,false,false,false,false,false,11,11
38609.80000001192,down,t,KeyT,false,false,false,false,false,11,11
38616.40000000596,input,"t",insertText,false,false,false,false,false,12,12
38670,up,t,KeyT,false,false,false,false,false,12,12
38694,down,h,KeyH,false,false,false,false,false,12,12
38703.5,input,"h",insertText,false,false,false,false,false,13,13
38766.40000000596,up,h,KeyH,false,false,false,false,false,13,13
