time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
850,click,,,false,false,false,false,false,0,0
1278,down,CapsLock,CapsLock,false,false,false,false,false,0,0
1504,down,F,KeyF,false,false,false,false,false,0,0
1521.0000000000002,input,"F",insertText,false,false,false,false,false,1,1
1600,up,F,KeyF,false,false,false,false,false,1,1
1684,up,CapsLock,CapsLock,false,false,false,false,false,1,1
1863,down,a,KeyA,false,false,false,false,false,1,1
1880.0000000000002,input,"a",insertText,false,false,false,false,false,2,2
1984,up,a,KeyA,false,false,false,false,false,2,2
2107,down,r,KeyR,false,false,false,false,false,2,2
2124,input,"r",insertText,false,false,false,false,false,3,3
2171.0000000000005,up,r,KeyR,false,false,false,false,false,3,3
2247,down," ",Space,false,false,false,false,false,3,3
2264.0000000000005,input," ",insertText,false,false,false,false,false,4,4
2320,up," ",Space,false,false,false,false,false,4,4
2569,down,o,KeyO,false,false,false,false,false,4,4
2586,input,"o",insertText,false,false,false,false,false,5,5
2645,up,o,KeyO,false,false,false,false,false,5,5
2780.0000000000005,down,u,KeyU,false,false,false,false,false,5,5
2797,input,"u",insertText,false,false,false,false,false,6,6
2844,up,u,KeyU,false,false,false,false,false,6,6
3006,down,t,KeyT,false,false,false,false,false,6,6
3027,input,"t",insertText,false,false,false,false,false,7,7
3070.0000000000005,up,t,KeyT,false,false,false,false,false,7,7
3219,down," ",Space,false,false,false,false,false,7,7
3236,input," ",insertText,false,false,false,false,false,8,8
3299,up," ",Space,false,false,false,false,false,8,8
3689,down,i,KeyI,false,false,false,false,false,8,8
3706,input,"i",insertText,false,false,false,false,false,9,9
3750,up,i,KeyI,false,false,false,false,false,9,9
3842,down,n,KeyN,false,false,false,false,false,9,9
3859,input,"n",insertText,false,false,false,false,false,10,10
3875,up,n,KeyN,false,false,false,false,false,10,10
3957.0000000000005,down," ",Space,false,false,false,false,false,10,10
3974,input," ",insertText,false,false,false,false,false,11,11
4013,up," ",Space,false,false,false,false,false,11,11
4128,down,t,KeyT,false,false,false,false,false,11,11
4145.000000000001,input,"t",insertText,false,false,false,false,false,12,12
4184,up,t,KeyT,false,false,false,false,false,12,12
4276,down,h,KeyH,false,false,false,false,false,12,12
4292,input,"h",insertText,false,false,false,false,false,13,13
4340,up,h,KeyH,false,false,false,false,false,13,13
4419.000000000001,down,e,KeyE,false,false,false,false,false,13,13
4437,input,"e",insertText,false,false,false,false,false,14,14
4488,up,e,KeyE,false,false,false,false,false,14,14
4492,down," ",Space,false,false,false,false,false,14,14
4508,input," ",insertText,false,false,false,false,false,15,15
4540,up," ",Space,false,false,false,false,false,15,15
